orgao_emissor;tipo_de_documento;fornecedor_cnpj_cpf;fornecedor_nome_empresarial;numero;serie;sequencial;natureza;indicador_de_orcamento;item_da_nota_fiscal;codigo_do_item;desc_do_item_de_material;desc_da_unid_de_fornecimento;unid_orcamentaria;elemento_item_de_despesa;qtde_na_nota_fiscal;valor_unitario_r;valor_total_r
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Nota fiscal;04.310.364/0001-29;EMBRAST INDUSTRIA E COMERCIO LTDA;2586286;;1;Consumo;Despesa orçamentária;1;1672525;"LUVA DESCARTAVEL PROCEDIMENTOS NAO CIRURGICOS -  COMPOSICAO:   100% BORRACHA NITRILICA; PO:   ISENTA DE PO; TAMANHO:   P; FORMATO:   AMBIDESTRA; TEXTURA:   TEXTURIZADA E ANTIDERRAPANTE; APRESENTACAO:   EMBALAGEM 100 UNIDADES; ESTERIL:   NAO;";CAIXA;2271;3010;600,0;17,3936;10436,16
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Nota fiscal;04.310.364/0001-29;EMBRAST INDUSTRIA E COMERCIO LTDA;2586286;;1;Consumo;Despesa orçamentária;2;1672533;"LUVA DESCARTAVEL PROCEDIMENTOS NAO CIRURGICOS -  COMPOSICAO:   100% BORRACHA NITRILICA; PO:   ISENTA DE PO; TAMANHO:   M; FORMATO:   AMBIDESTRA; TEXTURA:   TEXTURIZADA E ANTIDERRAPANTE; APRESENTACAO:   EMBALAGEM 100 UNIDADES; ESTERIL:   NAO;";CAIXA;2271;3010;1600,0;17,3936;27829,76
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Nota fiscal;04.310.364/0001-29;EMBRAST INDUSTRIA E COMERCIO LTDA;2586286;;1;Consumo;Despesa orçamentária;3;1672541;"LUVA DESCARTAVEL PROCEDIMENTOS NAO CIRURGICOS -  COMPOSICAO:   100% BORRACHA NITRILICA; PO:   ISENTA DE PO; TAMANHO:   G; FORMATO:   AMBIDESTRA; TEXTURA:   TEXTURIZADA E ANTIDERRAPANTE; APRESENTACAO:   EMBALAGEM 100 UNIDADES; ESTERIL:   NAO;";CAIXA;2271;3010;800,0;17,3936;13914,88
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Nota fiscal;30.597.921/0001-44;IS 8 INTERNATIONAL SUPPLIES IMPORTACAO E COMERCIO DE PRODUTOS HOSPITALARES LTDA;5228;;1;Consumo;Despesa orçamentária;1;1014641;"PACOTE TESTE DESAFIO PARA AUTOCLAVE  TIPO:   INTEGRADOR QUIMICO INTERNO CLASSE 5; DETALHES:   SENSIVEL A TEMPO, TEMPERATURA E PRESSAO; DETALHE (2):   PARA TEMPERATURAS ENTRE 121 A 135 GRAUS;";1,00 UNIDADE;2271;3010;100,0;7,8;780,0
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Nota fiscal;05.524.742/0001-30;MED SUPPLY PRODUTOS MEDICOS LTDA;55692;;1;Consumo;Despesa orçamentária;1;1138278;"COMPRESSA TIPO TOALHA PARA BANHO -  MEDIDAS: MEDINDO 20 X 20CM; COMPOSICAO (1):   EM NAO TECIDO; COMPOSICAO (2):   UMEDECIDA COM SOLUCAO EMOLIENTE E UMECTANTE; APLICACAO: UTILIZADA PARA BANHO DE LEITO EM PACIENTE ACAMADO/INTERNADO UTI;";1,00 UNIDADE;2271;3010;1000,0;0,4;400,0
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Nota fiscal;13.694.036/0001-64;EMENALLI MEDICAL LTDA;17420;;1;Consumo;Despesa orçamentária;1;1067958;"TERMOMETRO USO CLINICO -  MATERIA-PRIMA:   PLASTICO INQUEBRAVEL; TIPO:   DIGITAL, MOSTRADOR DE CRISTAL LIQUIDO; GRADUACAO:   0,1 GRAUS CENTIGRADOS;";1,00 UNIDADE;2271;3010;10,0;12,935;129,35
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Nota fiscal;13.694.036/0001-64;EMENALLI MEDICAL LTDA;17420;;1;Consumo;Despesa orçamentária;2;211680;"ESPECULO VAGINAL DESCARTAVEL -  TAMANHO:   MEDIO (NUMERO 2); DIMENSOES:   110 X 35MM; TIPO:   NORMAL;";1,00 UNIDADE;2271;3010;10,0;1,326;13,26
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Nota fiscal;13.694.036/0001-64;EMENALLI MEDICAL LTDA;17420;;1;Consumo;Despesa orçamentária;3;1137379;"KIT PARA EXAME GINECOLOGICO, DESCARTAVEL -  COMPOSICAO (1):   1 ESCOVA CERVICAL C/CERDAS NYLON E HASTE PLASTICA; COMPOSICAO (2):   1 ESPATULA DE AYRES; COMPOSICAO (3):   1 CAIXA PORTA LAMINAS; MATERIA-PRIMA:   COM 1 LAMINA DE VIDRO (2,5X7,5CM);";1,00 UNIDADE;2271;3010;10,0;1,63;16,3
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Nota fiscal;17.085.673/0001-94;NEXOMED HOSPITALAR LTDA;39173;;1;Consumo;Despesa orçamentária;1;263168;"AGULHA PARA ANESTESIA PERIDURAL -  MEDIDAS:   16 G (1,7 X 80/90MM); TIPO:   DESCARTAVEL;";1,00 UNIDADE;2271;3010;25,0;5,3;132,5
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Nota fiscal;17.085.673/0001-94;NEXOMED HOSPITALAR LTDA;39173;;1;Consumo;Despesa orçamentária;2;263176;"AGULHA PARA ANESTESIA PERIDURAL -  MEDIDAS:   17 G (1,5 X 80/90MM); TIPO:   DESCARTAVEL;";1,00 UNIDADE;2271;3010;25,0;6,03;150,75
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Outros;03.606.427/0001-26;FUJITECH EQUIPAMENTOS MEDICOS LTDA;2025699;;1;Serviço;Despesa orçamentária;1;10758;MANUTENCAO, REPARO, CONSERVACAO E ADAPTACAO EM EQUIPAMENTOS E INSTRUMENTOS HOSPITALARES;1,00 UNIDADE;2271;3921;1,0;11432,3;11432,3
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Nota fiscal;04.654.861/0001-44;INDALABOR INDAIA LABORATORIO FARMACEUTICO LTDA;105501;1;1;Consumo;Despesa orçamentária;1;1003810;"HIPOCLORITO DE SODIO PARA LIMPEZA -  APLICACAO:   LIMPEZA DE SUPERFICIES HOSPITALARES; BASE:   HIPOCLORITO DE SODIO 1%;";1,00 LITRO;2271;3017;1560,0;1,98;3088,8
1260 - SECRETARIA DE ESTADO DE EDUCACAO;Nota fiscal;06.981.180/0001-16;CEMIG DISTRIBUICAO S.A.;325044340;;1;Serviço;Despesa orçamentária;1;4880;FORNECIMENTO DE ENERGIA ELETRICA EM MEDIA TENSAO;1,00 UNIDADE;1261;3969;1,0;2311,58;2311,58
1190 - SECRETARIA DE ESTADO DE FAZENDA DE MINAS GERAIS;Outros;59.502.350/0001-07;SOUSA ELEVADORES E ELETRICA LTDA;52;;1;Serviço;Despesa orçamentária;1;69990;MANUTENCAO PREVENTIVA E CORRETIVA EM   APARELHOS DE AR CONDICIONADO, INCLUINDO FORNECIMENTO DE PECAS;1,00 UNIDADE;1191;3921;1,0;833,32;833,32
1510 - POLICIA CIVIL DO ESTADO DE MINAS GERAIS;Outros;***.961.696-**;DIVINO SIMIAO APARECIDO BORGES;102025;;1;Serviço;Despesa orçamentária;1;4065;LOCACAO DE IMOVEL COMERCIAL -;1,00 MES;1511;3611;1,0;14000,0;14000,0
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Nota fiscal;67.729.178/0002-20;COMERCIAL CIRURGICA RIOCLARENSE LTDA;887932;;1;Consumo;Despesa orçamentária;1;1490540;"METILDOPA -  PRINCIPIO ATIVO:   METILDOPA; CONCENTRACAO/DOSAGEM:   250 MG; FORMA FARMACEUTICA:   COMPRIMIDO REVESTIDO; APRESENTACAO:   .; COMPONENTE:   .;";1,00 UNIDADE;2271;3012;1000,0;0,307;307,0
1320 - SECRETARIA DE ESTADO DA SAUDE;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;202535502;;1;Serviço;Despesa orçamentária;1;64459;DIARIA DE VIAGEM;1,00 UNIDADE;4291;3705;1,0;474,3;474,3
1320 - SECRETARIA DE ESTADO DA SAUDE;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;202535682;;1;Serviço;Despesa orçamentária;1;66311;VALE-ALIMENTACAO - MGS;1,00 UNIDADE;4291;3705;1,0;8177,14;8177,14
1320 - SECRETARIA DE ESTADO DA SAUDE;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;202535614;;1;Serviço;Despesa orçamentária;1;63894;MOTORISTA DE AMBULANCIA - 12X36 NOTURNO - 44H;CARGA HORARIA 44,00 HORAS POR SEMANA;4291;3704;4,5334;11053,4367;50109,65
1320 - SECRETARIA DE ESTADO DA SAUDE;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;202535614;;1;Serviço;Despesa orçamentária;2;64270;MOTORISTA DE AMBULANCIA - 12X36 DIURNO - 44H;CARGA HORARIA 44,00 HORAS POR SEMANA;4291;3704;4,6667;8825,6069;41186,46
1320 - SECRETARIA DE ESTADO DA SAUDE;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;202535614;;1;Serviço;Despesa orçamentária;3;63584;RECEPCIONISTA - 30H, 36H, 40H OU 44H;CARGA HORARIA 44,00 HORAS POR SEMANA;4291;3704;1,2334;6982,2198;8611,87
1320 - SECRETARIA DE ESTADO DA SAUDE;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;202535614;;1;Serviço;Despesa orçamentária;4;63827;SUPORTE ADMINISTRATIVO, 12X36, DIURNO - 44H;CARGA HORARIA 44,00 HORAS POR SEMANA;4291;3704;1,0;6995,9;6995,9
1320 - SECRETARIA DE ESTADO DA SAUDE;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;202535614;;1;Serviço;Despesa orçamentária;5;63339;SUPORTE ADMINISTRATIVO - 30H, 36H, 40H OU 44H;CARGA HORARIA 40,00 HORAS POR SEMANA;4291;3704;3,0;6377,13;19131,39
1320 - SECRETARIA DE ESTADO DA SAUDE;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;202535614;;1;Serviço;Despesa orçamentária;6;106089;AUXILIAR DE LIMPEZA - 22H, 30H, 36H, 40H OU 44H;CARGA HORARIA 44,00 HORAS POR SEMANA;4291;3703;0,2334;4012,5964;936,54
1320 - SECRETARIA DE ESTADO DA SAUDE;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;202535614;;1;Serviço;Despesa orçamentária;7;64475;ADICIONAL INSALUBRIDADE 20%;1,00 UNIDADE;4291;3705;1,0;6251,77;6251,77
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Nota fiscal;02.357.251/0001-53;LIFEMED INDUSTRIAL DE EQUIPAMENTOS E ARTIGOS MEDICOS E HOSPITALARES S.A.;144999;1;1;Consumo;Despesa orçamentária;1;1927604;"EQUIPO -  TIPO:   NUTRICAO ENTERAL EM BOMBA DE INFUSAO; MATERIA-PRIMA:   PVC COLORIDO; APLICACAO:   ADMINISTRACAO DE SOLUCOES;";1,00 UNIDADE;2271;3010;1300,0;23,07;29991,0
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Nota fiscal;21.681.325/0001-57;MULTIFARMA COMERCIO E REPRESENTACOES LTDA.;280317;;1;Consumo;Despesa orçamentária;1;1384910;"SERINGA DESCARTAVEL -  MATERIA-PRIMA:   POLIPROPILENO; CAPACIDADE:   10 ML, SEM AGULHA, BICO CENTRAL E PONTA LUER SLIP;";1,00 UNIDADE;2271;3010;15000,0;0,172;2580,0
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Nota fiscal;00.325.244/0001-44;LIGA SISTEMAS DE INFORMATICA LTDA -ME;1929;;1;Serviço;Despesa orçamentária;1;77321;SUPORTE TECNICO,REMOTO,AO SISTEMA DE INFORMACAO, ATENDIMENTO24 HORAS;1,00 UNIDADE;2271;4002;1,0;839,28;839,28
2300 - DEPARTAMENTO DE ESTRADAS DE RODAGEM;Outros;09.398.568/0001-87;CASA DAS ANTENAS E ALARMES LTDA.;2025032;;1;Serviço;Despesa orçamentária;1;104639;INSTALACAO E MONTAGEM DE EQUIPAMENTOS DE SEGURANCA ELETROELETRONICA CFTV, ALARME OU DETECTORES DE METAL;1,00 UNIDADE;2301;3921;1,0;2933,22;2933,22
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Nota fiscal;35.820.448/0030-70;WHITE MARTINS GASES INDUSTRIAIS LTDA;12390;636;1;Consumo;Despesa orçamentária;1;1906070;"GASES MEDICINAIS -  COMPOSICAO:   OXIGENIO; CONCENTRACAO:   MINIMA 99,5%; APRESENTACAO:   CILINDRO ATE 4 M3; IDENTIFICACAO:   OXIGENIO GASOSO MEDICINAL, CAS: 7782-44-7; ASPECTO:   GASOSO, INCOLOR E INODORO;";METRO CUBICO;2271;3012;2,0;25,64;51,28
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Nota fiscal;35.820.448/0030-70;WHITE MARTINS GASES INDUSTRIAIS LTDA;12457;636;1;Consumo;Despesa orçamentária;1;1906070;"GASES MEDICINAIS -  COMPOSICAO:   OXIGENIO; CONCENTRACAO:   MINIMA 99,5%; APRESENTACAO:   CILINDRO ATE 4 M3; IDENTIFICACAO:   OXIGENIO GASOSO MEDICINAL, CAS: 7782-44-7; ASPECTO:   GASOSO, INCOLOR E INODORO;";METRO CUBICO;2271;3012;3,0;25,64;76,92
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Nota fiscal;21.681.325/0001-57;MULTIFARMA COMERCIO E REPRESENTACOES LTDA.;280109;;1;Consumo;Despesa orçamentária;1;1384929;"SERINGA DESCARTAVEL -  MATERIA-PRIMA:   POLIPROPILENO; CAPACIDADE:   20 ML, SEM AGULHA, BICO LATERAL E PONTA LUER SLIP;";1,00 UNIDADE;2271;3010;8000,0;0,26;2080,0
1260 - SECRETARIA DE ESTADO DE EDUCACAO;Outros;01.017.250/0001-05;VOETUR TURISMO E REPRESENTACOES LTDA;1292467;;1;Serviço;Despesa orçamentária;1;133280;PASSAGEM AEREA E / OU RODOVIARIA (BILHETE);1,00 UNIDADE;1261;3304;7,0;2883,5285;20184,7
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Nota fiscal;35.820.448/0030-70;WHITE MARTINS GASES INDUSTRIAIS LTDA;12489;636;1;Consumo;Despesa orçamentária;1;1906070;"GASES MEDICINAIS -  COMPOSICAO:   OXIGENIO; CONCENTRACAO:   MINIMA 99,5%; APRESENTACAO:   CILINDRO ATE 4 M3; IDENTIFICACAO:   OXIGENIO GASOSO MEDICINAL, CAS: 7782-44-7; ASPECTO:   GASOSO, INCOLOR E INODORO;";METRO CUBICO;2271;3012;2,0;25,64;51,28
1320 - SECRETARIA DE ESTADO DA SAUDE;Nota fiscal;03.945.035/0001-91;ACACIA COMERCIO DE MEDICAMENTOS LTDA;330171;1;1;Consumo;Despesa orçamentária;1;1509276;"SIMETICONA -  PRINCIPIO ATIVO:   SIMETICONA; CONCENTRACAO/DOSAGEM:   75 MG/ML; FORMA FARMACEUTICA:   EMULSAO ORAL; APRESENTACAO:   FRASCO CONTA-GOTAS 10 ML; COMPONENTE:   .;";FRASCO;4291;3012;200,0;1,25;250,0
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Nota fiscal;17.085.673/0001-94;NEXOMED HOSPITALAR LTDA;39328;1;1;Consumo;Despesa orçamentária;1;910503;"CABO P/ USO CIRURGICO -  IDENTIFICACAO:   CABO COMPOSTO POR NO MINIMO 45 FILAMENTOS; TAMANHO:   MINIMO 50CM DE COMPRIMENTO; MATERIA-PRIMA:   ACO INOX, COM 1,6MM DE DIAMETRO; APLICACAO:   PARA FIXACAO DE PLACA TIPO DALL MILES;";1,00 UNIDADE;2271;3010;1,0;802,29;802,29
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Nota fiscal;35.820.448/0030-70;WHITE MARTINS GASES INDUSTRIAIS LTDA;12525;636;1;Consumo;Despesa orçamentária;1;1906070;"GASES MEDICINAIS -  COMPOSICAO:   OXIGENIO; CONCENTRACAO:   MINIMA 99,5%; APRESENTACAO:   CILINDRO ATE 4 M3; IDENTIFICACAO:   OXIGENIO GASOSO MEDICINAL, CAS: 7782-44-7; ASPECTO:   GASOSO, INCOLOR E INODORO;";METRO CUBICO;2271;3012;1,0;25,64;25,64
1030 - TRIBUNAL DE JUSTICA DO ESTADO DE MINAS GERAIS;Nota fiscal;05.340.639/0001-30;PRIME CONSULTORIA E ASSESSORIA EMPRESARIAL LTDA;3224970;;1;Consumo;Despesa orçamentária;1;14486;"GASOLINA AUTOMOTIVA -  TIPO:   COMUM;";1,00 LITRO;4031;3026;5336,6891;6,977;37234,08
1030 - TRIBUNAL DE JUSTICA DO ESTADO DE MINAS GERAIS;Nota fiscal;05.340.639/0001-30;PRIME CONSULTORIA E ASSESSORIA EMPRESARIAL LTDA;3224970;;1;Consumo;Despesa orçamentária;2;1325876;"OLEO DIESEL COMBUSTIVEL AUTOMOTIVO -  TIPO:   S10 (MENOS ENXOFRE);";1,00 LITRO;4031;3026;902,3538;5,629;5079,35
1030 - TRIBUNAL DE JUSTICA DO ESTADO DE MINAS GERAIS;Nota fiscal;05.340.639/0001-30;PRIME CONSULTORIA E ASSESSORIA EMPRESARIAL LTDA;3224970;;1;Consumo;Despesa orçamentária;3;77151;"OLEO DIESEL COMBUSTIVEL AUTOMOTIVO -  TIPO:   COMUM;";1,00 LITRO;4031;3026;41,6109;5,562;231,44
1030 - TRIBUNAL DE JUSTICA DO ESTADO DE MINAS GERAIS;Nota fiscal;05.340.639/0001-30;PRIME CONSULTORIA E ASSESSORIA EMPRESARIAL LTDA;3224970;;1;Consumo;Despesa orçamentária;4;533050;"AGENTE REDUTOR -  IDENTIFICACAO:   LIQUIDO AUTOMOTIVO; COMPOSICAO QUIMICA:   32,5% UREIA DE ALTA PUREZA + AGUA DESMINERALIZADA;";1,00 LITRO;4031;3026;98,5953;4,905;483,61
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Nota fiscal;00.583.890/0001-01;FAMAP NUTRICAO PARENTERAL LTDA;471562;;1;Consumo;Despesa orçamentária;1;1656074;"FORMULA NUTRICAO PARENTERAL -  IDENTIFICACAO:   PARA ADULTO COM LIPIDIOS; FORMA FARMACEUTICA:   EMULSAO INJETAVEL ESTERIL E APIROGENICA; APRESENTACAO:   BOLSA PLASTICA (E.V.A.);";MILILITRO;2271;3012;2036,65;0,4;814,66
1260 - SECRETARIA DE ESTADO DE EDUCACAO;Nota fiscal;03.773.700/0001-07;SERVICO NACIONAL DE APRENDIZAGEM INDUSTRIAL - DEPARTAMENTO REGIONAL DE MINAS GERAIS;202300000000835;A;2;Serviço;Despesa orçamentária;1;109460;CURSO TECNICO PROFISSIONALIZANTE  EM ATENDIMENTO AO PROGRAMA TRILHAS DE FUTURO ;UNIDADE;1261;3949;1,0;18751,85;18751,85
2300 - DEPARTAMENTO DE ESTRADAS DE RODAGEM;Outros;08.027.764/0001-82;CENTRO AUTOMOTIVO PRONTO CAR LTDA -ME;20250954;;1;Serviço;Despesa orçamentária;1;23132;SERVICOS LAVAGEM GERAL  EM  VEICULOS LEVES, SEM LUBRIFICACAOE PULVERIZACAO;1,00 UNIDADE;2301;3918;1,0;295,32;295,32
1070 - GABINETE MILITAR DO GOVERNADOR DO ESTADO DE MG;Nota fiscal;66.336.322/0001-14;SACOLAO CENTER SETELAGOANO LTDA -EPP;13002;;1;Consumo;Despesa orçamentária;1;677787;"VERDURAS/HORTALICAS -  IDENTIFICACAO:   ALFACE AMERICANA;";1,00 UNIDADE;1071;3008;4,0;11,75;47,0
1070 - GABINETE MILITAR DO GOVERNADOR DO ESTADO DE MG;Nota fiscal;66.336.322/0001-14;SACOLAO CENTER SETELAGOANO LTDA -EPP;13002;;1;Consumo;Despesa orçamentária;2;239410;"FRUTA IN NATURA -  IDENTIFICACAO:   GOIABA VERMELHA;";1,00 QUILOGRAMA;1071;3008;1,94;24,7886;48,09
